"Share of RES in total generation (%)","6.01","6.87","31.35","0.38","0.05","11.42"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","41.93","17.45","52.31","21.43","39.38","33.32"
