"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4812","613","107.0","57.7","1.3","179"
"","Haryana","6047","0","108.7","58.2","-1.1","333"
"","Rajasthan","7887","0","171.4","39.5","-0.6","397"
"","Delhi","3591","0","70.4","45.2","-3.3","52"
"","UP","8860","2660","199.7","85.4","2.7","893"
"","Uttarakhand","1593","145","30.5","18.4","1.2","221"
"","HP","1290","0","24.1","13.3","0.9","146"
"","J&K","1734","0","31.4","22.3","2.1","185"
"","Chandigarh","194","0","3.6","3.5","0.1","38"
"WR","Chhattisgarh","3007","18","64.6","7.9","-0.1","196"
"","Gujarat","13594","38","308.3","55.8","3.5","329"
"","MP","7595","0","169.1","87.0","0.0","284"
"","Maharashtra","19966","202","429.0","150.5","1.1","461"
"","Goa","464","0","9.2","8.4","0.7","75"
"","DD","269","0","6.0","6.0","0.1","45"
"","DNH","655","0","15.0","15.3","-0.3","11"
"","Essar steel","349","0","7.5","7.5","0.0","78"
"SR","Andhra Pradesh","5383","1000","120.4","30.9","-2.5","252"
"","Telangana","6128","1200","144.5","51.0","6.5","617"
"","Karnataka","7455","500","164.5","11.2","1.9","266"
"","Kerala","3142","300","60.0","24.9","1.4","220"
"","Tamil Nadu","11114","1500","249.5","65.0","2.4","342"
"","Pondy","297","40","6.5","6.3","0.3","40"
"ER","Bihar","2507","200","50.9","45.9","2.4","180"
"","DVC","2510","0","55.6","-17.3","-0.2","200"
"","Jharkhand","822","0","19.1","12.1","1.1","100"
"","Odisha","3219","0","68.5","18.7","-0.1","230"
"","West Bengal","7273","26","133.3","37.0","2.2","450"
"","Sikkim","90","0","1.4","1.5","-0.1","20"
"NER","Arunachal Pradesh","97","4","1.7","1.6","0.1","37"
"","Assam","1168","230","23.6","14.2","2.4","142"
"","Manipur","128","7","2.1","2.1","0.0","44"
"","Meghalaya","261","3","4.7","1.6","-0.2","71"
"","Mizoram","70","5","1.1","1.1","0.0","13"
"","Nagaland","91","4","2.1","1.4","0.1","27"
"","Tripura","214","14","3.0","1.3","-0.5","46"
