"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5003","0","93.9","34.5","1.1","380"
"","Haryana","6174","0","112.3","59.6","-2.1","205"
"","Rajasthan","10353","0","219.7","69.1","3.0","321"
"","Delhi","3324","4","56.4","49.4","-0.6","223"
"","UP","11221","665","239.5","99.6","-1.0","277"
"","Uttarakhand","1811","0","32.5","22.9","0.3","219"
"","HP","1229","0","22.4","19.0","0.4","112"
"","J&K","2090","523","46.4","39.4","1.7","220"
"","Chandigarh","211","0","3.6","3.5","0.1","23"
"WR","Chhattisgarh","3221","0","72.3","24.0","0.0","289"
"","Gujarat","12215","0","261.4","51.3","3.4","406"
"","MP","9889","0","191.5","113.8","-2.3","403"
"","Maharashtra","16216","8","333.8","61.0","-0.6","614"
"","Goa","344","0","6.9","5.9","0.4","24"
"","DD","261","0","4.4","4.1","0.3","23"
"","DNH","644","0","12.7","12.8","-0.2","158"
"","Essar steel","389","0","8.2","7.0","1.2","185"
"SR","Andhra Pradesh","6443","0","131.7","13.5","-0.7","356"
"","Telangana","5731","0","124.0","85.4","-0.1","339"
"","Karnataka","8552","800","178.4","44.5","1.0","380"
"","Kerala","3333","0","63.4","48.8","1.4","169"
"","Tamil Nadu","11917","0","257.1","124.9","3.5","409"
"","Pondy","260","0","5.4","6.5","-1.0","32"
"ER","Bihar","3211","0","64.3","62.1","-0.1","200"
"","DVC","2606","0","49.8","-16.3","-1.1","150"
"","Jharkhand","1134","71","19.8","11.1","0.1","100"
"","Odisha","3964","0","68.3","20.0","-0.9","250"
"","West Bengal","5762","18","104.3","21.7","-1.0","210"
"","Sikkim","93","0","1.5","1.2","0.3","25"
"NER","Arunachal Pradesh","113","1","2.0","1.5","0.5","71"
"","Assam","1266","14","21.2","14.7","1.9","182"
"","Manipur","152","2","2.6","2.3","0.2","36"
"","Meghalaya","340","2","5.2","5.0","-0.9","32"
"","Mizoram","96","2","1.5","1.1","0.4","39"
"","Nagaland","112","3","1.8","1.5","0.2","35"
"","Tripura","210","1","3.1","-0.9","0.5","91"
