"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4778","0","94.4","32.3","-1.4","427","0.0"
"","Haryana","5800","100","105.2","66.1","1.4","257","4.0"
"","Rajasthan","9928","23","203.1","55.4","2.4","310","2.8"
"","Delhi","3331","0","62.8","47.6","-0.6","148","0.0"
"","UP","12737","0","270.1","109.7","-0.3","262","2.9"
"","Uttarakhand","1762","0","33.2","15.4","0.7","176","0.0"
"","HP","1410","0","25.2","17.8","0.4","109","0.0"
"","J&K","1864","466","39.1","35.2","-0.7","120","9.2"
"","Chandigarh","173","0","3.2","3.2","-0.1","30","0.0"
"WR","Chhattisgarh","3114","0","68.9","14.3","-0.4","118","0.0"
"","Gujarat","14760","0","318.3","103.5","0.5","738","0.0"
"","MP","9605","0","238.5","171.8","-0.3","513","0.0"
"","Maharashtra","20643","0","425.5","145.1","1.3","375","0.0"
"","Goa","412","0","8.6","9.1","-0.5","43","0.0"
"","DD","320","0","7.2","6.8","0.4","35","0.0"
"","DNH","757","0","17.2","17.0","0.2","67","0.0"
"","Essar steel","479","0","9.8","9.8","-0.1","201","0.0"
"SR","Andhra Pradesh","7476","0","158.3","52.4","1.5","441","0.0"
"","Telangana","7303","0","154.3","63.7","-0.8","419","0.0"
"","Karnataka","9206","0","202.8","74.2","2.0","462","0.0"
"","Kerala","3471","75","66.1","47.4","1.3","227","0.8"
"","Tamil Nadu","13222","0","275.2","151.7","3.2","434","0.0"
"","Pondy","325","0","6.4","7.0","-0.6","30","0.0"
"ER","Bihar","3506","0","59.2","56.9","-3.1","220","0.0"
"","DVC","2633","0","57.5","-20.1","2.4","225","0.5"
"","Jharkhand","1043","0","22.4","13.4","0.9","85","0.0"
"","Odisha","3949","0","72.4","32.1","4.0","250","0.0"
"","West Bengal","7052","0","118.7","29.4","4.1","250","0.0"
"","Sikkim","106","0","1.6","1.5","0.1","15","0.0"
"NER","Arunachal Pradesh","124","3","2.3","1.9","0.5","43","0.0"
"","Assam","1436","19","22.8","16.8","2.2","268","0.4"
"","Manipur","167","2","2.1","2.4","-0.3","35","0.0"
"","Meghalaya","298","0","5.4","2.2","-0.1","40","0.0"
"","Mizoram","87","0","1.4","1.0","0.3","45","0.0"
"","Nagaland","112","0","2.3","1.4","0.4","28","0.0"
"","Tripura","222","0","3.4","1.9","0.4","57","0.0"
