"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","220.3","-196.4","73.3","-91.2","-4.3","1.8"
"Actual(MU)","202.4","-198.3","81.8","-83.1","-4.5","-1.7"
"O/D/U/D(MU)","-17.9","-1.9","8.5","8.0","-0.2","-3.4"
