"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","175.1","-205.5","86.1","-58.0","0.3","-1.9"
"Actual(MU)","172.6","-209.1","87.9","-53.3","-1.9","-3.8"
"O/D/U/D(MU)","-2.5","-3.7","1.8","4.7","-2.2","-1.9"
