"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.35","4.12","13.78","19.26","64.83","15.91"
"SR GRID","0.00","1.35","4.12","13.78","19.26","64.83","B. Frequency Profile (%)15.91"
