"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","1.15","9.28","10.43","62.70","26.88"
"SR GRID","0.00","0.00","1.15","9.28","10.43","62.70","26.88"
