"","NR","WR","SR","ER","NER","Total"
"Thermal (Coal & Lignite)","512","1093","517","381","0","2503"
"Hydro","113","25","68","31","14","251"
"Nuclear","34","27","69","0","0","130"
"Gas, Naptha & Diesel","56","52","18","0","24","149"
"RES (Wind, Solar, Biomass & Others)","6","39","169","1","0","215"
"Total","719","1237","841","413","38","3248"
