"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9473","0","200.3","96.6","-3.0","100"
"","Haryana","8476","0","177.5","125.4","-2.5","169"
"","Rajasthan","10450","0","225.7","80.9","-0.1","220"
"","Delhi","5275","0","111.1","92.5","-0.8","192"
"","UP","12357","3665","282.2","135.1","1.2","523"
"","Uttarakhand","1934","0","40.6","17.2","2.1","198"
"","HP","1299","0","26.1","7.8","0.6","135"
"","J&K","1784","446","34.4","21.8","-0.6","219"
"","Chandigarh","297","0","5.4","6.0","0.3","19"
"WR","Chhattisgarh","2990","0","71.7","27.5","-1.0","264"
"","Gujarat","14439","0","323.6","69.1","0.5","283"
"","MP","7957","0","217.8","90.2","-1.6","103"
"","Maharashtra","16413","25","363.8","94.2","-0.1","393"
"","Goa","385","0","8.4","8.1","-0.3","6"
"","DD","301","0","6.8","5.7","1.1","89"
"","DNH","715","0","16.6","16.4","0.2","15"
"","Essar steel","377","0","4.0","4.2","-0.2","111"
"SR","Andhra Pradesh","5612","0","126.1","8.0","0.3","463"
"","Telangana","5963","0","134.3","90.4","-1.0","275"
"","Karnataka","7303","1000","159.0","23.8","2.4","980"
"","Kerala","3395","0","59.6","40.6","2.0","229"
"","Tamil Nadu","13352","0","293.0","94.3","0.4","649"
"","Pondy","309","0","7.1","6.8","0.2","32"
"ER","Bihar","3229","0","65.0","63.4","1.6","398"
"","DVC","2625","0","60.4","-25.1","-1.3","345"
"","Jharkhand","1056","0","21.7","15.7","0.0","125"
"","Odisha","3065","0","53.6","14.1","-0.9","305"
"","West Bengal","7548","0","149.0","54.1","-1.3","365"
"","Sikkim","77","0","1.1","0.9","0.2","25"
"NER","Arunachal Pradesh","107","1","1.5","2.0","-0.4","53"
"","Assam","1336","112","26.3","18.8","1.5","184"
"","Manipur","140","0","2.3","2.2","0.1","39"
"","Meghalaya","262","3","5.6","-0.3","0.7","81"
"","Mizoram","81","1","1.2","1.3","-0.2","18"
"","Nagaland","100","2","1.5","1.8","-0.3","9"
"","Tripura","264","1","3.6","1.7","0.0","98"
