"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","58158","50642","42951","21079","2780","175610"
"Peak Shortage (MW)","1092","0","0","0","89","1181"
"Energy Met (MU)","1415","1225","954","478","52","4124"
"Hydro Gen (MU)","344","16","34","81","18","493"
"Wind Gen (MU)","48","80","139","----------","----------","268"
"Solar Gen (MU)*","30.20","23.19","82.56","2.30","0.05","138"
"Energy Shortage (MU)","10.4","0.0","0.0","0.0","0.9","11.2"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","61909","56695","43328","22637","2837","182311"
"","23:23","13:55","19:37","23:19","19:43","22:45"
