"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","30398","31328","29948","15112","1793","108579"
"Peak Shortage (MW)","1652","560","2527","812","282","5833"
"Energy Met (MU)","672","677","675","324","35","2384"
"Hydro Gen(MU)","169","52","56","59","14","350"
"Wind Gen(MU)","7","43","104","----------","----------","153"
