"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","278.0","-273.0","3.1","-2.8","-5.2","0.1"
"Actual(MU)","287.9","-303.1","15.9","4.5","-7.2","-2.0"
"O/D/U/D(MU)","9.9","-30.1","12.8","7.2","-2.0","-2.2"
