"Share of RES in total generation (%)","4.98","2.54","14.32","0.19","0.11","5.65"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","25.40","6.49","29.24","10.02","18.20","17.06"
