"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","238.8","-244.1","62.6","-58.3","0.8","-0.3"
"Actual(MU)","240.5","-236.0","62.6","-63.9","-0.8","2.4"
"O/D/U/D(MU)","1.6","8.2","0.0","-5.6","-1.6","2.6"
