"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","174.0","-164.7","28.7","-31.9","-4.7","1.4"
"Actual(MU)","154.4","-162.5","22.8","-15.8","-2.7","-3.8"
"O/D/U/D(MU)","-19.6","2.2","-5.9","16.1","2.0","-5.2"
