"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.041","0.00","0.00","7.95","7.95","70.30","21.75"
"SR GRID","0.041","0.00","0.00","7.95","7.95","70.30","21.75"
