"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","2.36","19.76","30.02","52.16","37.37","10.46"
"SR GRID","0.00","2.36","19.76","30.02","52.16","37.37","B. Frequency Profile (%)10.46"
