"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6874","0","146.9","88.3","0.1","289"
"","Haryana","6823","0","134.1","84.0","-2.0","149"
"","Rajasthan","8506","0","190.4","70.3","1.0","254"
"","Delhi","5011","11","100.4","79.5","-1.1","224"
"","UP","12119","3095","275.8","136.8","-1.4","289"
"","Uttarakhand","1741","40","36.6","16.7","0.5","206"
"","HP","1130","0","23.7","2.4","-0.1","54"
"","J&K","1872","374","37.6","21.7","1.1","182"
"","Chandigarh","276","0","5.2","5.2","0.3","31"
"WR","Chhattisgarh","3488","0","77.5","25.8","-2.6","317"
"","Gujarat","12512","0","283.0","33.9","1.8","449"
"","MP","7130","0","148.0","91.7","-2.7","241"
"","Maharashtra","18219","61","411.1","107.3","5.0","673"
"","Goa","388","0","8.4","7.8","-0.1","70"
"","DD","267","0","6.2","6.8","-0.7","17"
"","DNH","654","0","15.3","15.6","0.7","95"
"","Essar steel","445","0","9.7","9.0","0.7","146"
"SR","Andhra Pradesh","6554","0","149.6","34.0","1.6","468"
"","Telangana","5693","200","125.8","72.2","1.0","265"
"","Karnataka","7579","300","164.4","24.2","0.8","464"
"","Kerala","3249","175","62.0","33.7","0.8","234"
"","Tamil Nadu","11562","817","268.8","107.5","-1.3","399"
"","Pondy","306","0","6.8","6.7","0.1","33"
"ER","Bihar","2691","100","60.0","58.0","-0.2","230"
"","DVC","2681","0","62.0","-32.9","-0.3","290"
"","Jharkhand","1058","0","21.6","12.1","-2.4","30"
"","Odisha","3918","0","82.4","23.1","2.4","380"
"","West Bengal","6872","0","142.5","46.1","0.0","190"
"","Sikkim","65","0","1.0","1.2","-0.2","15"
"NER","Arunachal Pradesh","107","1","1.2","1.3","-0.1","44"
"","Assam","1181","121","19.2","14.3","-0.1","192"
"","Manipur","131","3","1.7","2.0","-0.3","30"
"","Meghalaya","263","2","3.2","2.9","-1.2","69"
"","Mizoram","73","1","0.9","1.0","-0.1","19"
"","Nagaland","104","2","1.9","1.5","0.4","23"
"","Tripura","217","1","2.7","0.8","0.3","52"
