"","NR","WR","SR","ER","NER","All India"
"Coal","489","1235","560","448","11","2744"
"Lignite","27","15","49","0","0","91"
"Hydro","129","45","93","33","5","305"
"Nuclear","24","33","40","0","0","97"
"Gas, Naptha & Diesel","26","35","18","0","23","102"
"RES (Wind, Solar, Biomass & Others)","77","69","150","2","0","299"
"Total","773","1433","910","483","39","3638"
