"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","2.00","5.16","20.31","27.49","58.53","13.98"
"SR GRID","0.00","2.00","5.16","20.31","27.49","58.53","B. Frequency Profile (%)13.98"
