"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6026","0","137.2","45.4","0.1","142","0.0"
"","Haryana","6769","0","145.9","98.8","1.2","269","0.2"
"","Rajasthan","10566","0","220.6","34.3","5.6","552","0.0"
"","Delhi","3966","0","79.6","60.9","0.1","133","0.0"
"","UP","15949","800","295.3","111.4","-0.1","264","0.0"
"","Uttarakhand","1821","0","35.9","11.3","1.9","323","0.0"
"","HP","1462","0","27.2","11.7","1.2","145","0.0"
"","J&K","1910","478","38.6","37.2","-7.6","-174","9.2"
"","Chandigarh","187","0","3.4","3.7","-0.3","11","0.0"
"WR","Chhattisgarh","4406","0","100.9","28.6","-1.7","200","0.0"
"","Gujarat","17267","0","384.0","140.8","8.1","737","0.0"
"","MP","11386","0","249.1","134.6","-0.9","525","0.0"
"","Maharashtra","24922","814","516.3","202.2","1.6","622","12.4"
"","Goa","470","0","11.1","9.9","0.8","47","0.0"
"","DD","325","0","7.2","6.5","0.6","61","0.0"
"","DNH","761","0","17.6","16.5","1.1","99","0.0"
"","Essar steel","337","0","6.6","6.5","0.2","277","0.0"
"SR","Andhra Pradesh","9119","0","191.2","80.1","5.2","746","0.0"
"","Telangana","10510","0","218.8","93.0","3.8","533","0.0"
"","Karnataka","10024","0","194.3","43.6","0.3","424","0.0"
"","Kerala","3230","0","67.2","39.4","0.7","197","0.0"
"","Tamil Nadu","13520","0","299.0","149.2","-0.2","603","0.0"
"","Pondy","347","0","7.3","7.4","-0.1","38","0.0"
"ER","Bihar","4596","0","81.3","79.8","-0.7","-","0.0"
"","DVC","2914","0","62.5","-22.9","3.8","320","0.0"
"","Jharkhand","995","0","24.3","13.6","0.1","-","0.0"
"","Odisha","4866","0","96.5","40.5","0.7","350","0.0"
"","West Bengal","6900","0","136.1","11.5","1.4","230","0.0"
"","Sikkim","91","0","1.2","1.2","-0.1","-","0.0"
"NER","Arunachal Pradesh","112","3","2.2","2.1","0.1","24","0.0"
"","Assam","1565","62","25.7","20.1","0.2","181","0.4"
"","Manipur","167","2","2.2","2.4","-0.2","25","0.0"
"","Meghalaya","283","0","5.0","0.5","-0.1","30","0.0"
"","Mizoram","88","2","1.8","0.9","0.3","8","0.0"
"","Nagaland","118","3","2.4","1.6","0.3","13","0.0"
"","Tripura","249","0","4.2","3.2","-0.4","28","0.1"
