"Share of RES in total generation (%)","8.46","7.98","21.24","0.39","0.11","10.02"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","31.74","13.03","39.91","8.46","20.68","22.65"
