"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","2.64","11.05","29.12","42.81","50.01","7.18"
"SR GRID","0.00","2.64","11.05","29.12","42.81","50.01","B. Frequency Profile (%)7.18"
