"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","206.0","-219.6","69.6","-50.3","-7.1","-1.4"
"Actual(MU)","210.2","-226.0","63.2","-37.7","-7.9","1.8"
"O/D/U/D(MU)","4.2","-6.4","-6.5","12.6","-0.8","3.2"
