"Share of RES in total generation (%)","8.42","8.13","17.12","0.28","0.11","9.12"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","30.94","11.42","26.64","10.60","32.17","19.86"
