"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","248.1","-234.9","32.7","-37.0","-7.4","1.6"
"Actual(MU)","243.8","-240.3","31.9","-27.8","-10.6","-2.9"
"O/D/U/D(MU)","-4.3","-5.4","-0.8","9.2","-3.2","-4.5"
