"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7074","0","158.0","78.1","-0.8","511","0.0"
"","Haryana","7123","50","145.5","84.7","3.7","644","9.0"
"","Rajasthan","10272","0","227.2","72.0","6.1","719","4.1"
"","Delhi","5272","0","105.5","88.0","0.4","443","0.0"
"","UP","17349","0","365.6","141.7","2.1","1163","0.0"
"","Uttarakhand","1846","75","36.3","17.9","-0.3","235","2.7"
"","HP","1221","0","24.0","8.5","4.6","460","2.4"
"","J&K","2176","544","43.1","28.2","0.4","371","10.2"
"","Chandigarh","258","0","5.0","4.2","0.8","98","0.0"
"WR","Chhattisgarh","3770","0","86.9","19.0","-1.2","144","0.0"
"","Gujarat","15918","0","354.3","155.0","5.1","435","0.0"
"","MP","8743","0","195.4","106.8","-2.1","327","0.0"
"","Maharashtra","22394","0","498.1","155.0","-2.2","384","0.0"
"","Goa","507","0","10.3","10.6","-0.8","47","0.0"
"","DD","331","0","7.5","6.2","1.3","118","0.0"
"","DNH","743","0","17.3","17.0","0.4","94","0.0"
"","Essar steel","271","0","5.0","4.9","0.0","147","0.0"
"SR","Andhra Pradesh","8710","0","176.7","64.1","0.7","499","0.0"
"","Telangana","6936","0","150.5","41.9","-2.5","349","0.0"
"","Karnataka","8975","0","175.8","51.0","-5.5","440","0.0"
"","Kerala","3109","0","70.2","49.1","0.7","177","0.0"
"","Tamil Nadu","14608","0","327.0","156.7","0.5","601","0.0"
"","Pondy","384","0","8.3","8.3","0.0","67","0.1"
"ER","Bihar","4672","0","87.6","86.9","0.1","385","0.0"
"","DVC","3060","0","72.5","-49.9","1.7","402","0.0"
"","Jharkhand","1252","0","25.4","19.5","1.2","135","0.0"
"","Odisha","3948","0","83.6","34.4","-0.7","345","0.0"
"","West Bengal","7497","0","155.2","55.8","-1.0","385","0.0"
"","Sikkim","90","0","1.4","1.1","0.3","20","0.0"
"NER","Arunachal Pradesh","110","2","1.8","2.1","-0.3","35","0.0"
"","Assam","1428","79","20.2","16.2","1.0","138","1.4"
"","Manipur","146","0","1.8","2.0","-0.2","6","0.0"
"","Meghalaya","279","0","4.6","1.0","-0.3","20","0.0"
"","Mizoram","73","1","1.3","1.0","0.1","2","0.0"
"","Nagaland","114","2","1.8","1.8","-0.2","13","0.0"
"","Tripura","162","23","2.6","2.4","-0.4","0","0.3"
