"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","39763","40973","38133","16497","2310","137676"
"Peak Shortage (MW)","421","8","0","0","92","521"
"Energy Met (MU)","800","987","869","315","39","3010"
"Hydro Gen(MU)","104","42","31","30","11","219"
"Wind Gen(MU)","7","37","42","----------","----------","86"
"Solar Gen (MU)*","0.76","9.87","10.60","0.05","0.03","21"
