"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.00","3.11","3.11","68.08","28.81"
"SR GRID","0.00","0.00","0.00","3.11","3.11","68.08","28.81"
