"","NR","WR","SR","ER","NER","All India"
"Coal","385","901","255","329","10","1881"
"Lignite","20","15","42","0","0","78"
"Hydro","140","42","153","79","17","431"
"Nuclear","28","31","60","0","0","119"
"Gas, Naptha & Diesel","21","35","16","0","24","96"
"RES (Wind, Solar, Biomass & Others)","30","52","130","2","0","215"
"Total","625","1077","657","410","51","2820"
