"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","171.4","-182.4","103.3","-95.2","1.0","-1.9"
"Actual(MU)","180.0","-192.5","105.4","-94.9","2.0","0.0"
"O/D/U/D(MU)","8.6","-10.2","2.1","0.4","1.0","1.9"
