"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.94","5.95","11.56","19.46","58.96","21.59"
"SR GRID","0.00","1.94","5.95","11.56","19.46","58.96","B. Frequency Profile (%)21.59"
