"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","3535","0","70.5","50.3","-1.5","235"
"","Haryana","5207","0","87.4","67.9","0.9","311"
"","Rajasthan","8881","0","186.3","59.6","1.8","315"
"","Delhi","2972","0","55.4","45.0","0.0","165"
"","UP","9886","1930","202.3","85.4","4.4","588"
"","Uttarakhand","1510","0","26.8","19.8","-2.3","200"
"","HP","1137","0","20.8","16.0","-2.6","16"
"","J&K","2069","517","40.3","32.6","-2.4","146"
"","Chandigarh","165","0","3.0","3.3","0.3","0"
"WR","Chhattisgarh","3394","96","73.4","22.0","-2.4","281"
"","Gujarat","12647","0","282.3","66.4","0.5","486"
"","MP","6772","0","146.7","93.4","-1.3","301"
"","Maharashtra","18169","4","390.9","117.0","-4.7","425"
"","Goa","411","0","8.5","7.8","0.1","104"
"","DD","287","0","6.5","6.3","0.2","41"
"","DNH","728","0","15.2","16.4","-1.2","67"
"","Essar steel","545","0","11.1","10.9","0.2","136"
"SR","Andhra Pradesh","6841","0","153.7","23.2","3.0","597"
"","Telangana","6285","0","140.6","76.2","0.8","425"
"","Karnataka","8584","250","192.6","59.3","1.7","453"
"","Kerala","3521","0","66.4","51.0","1.8","240"
"","Tamil Nadu","13076","0","296.8","152.2","0.9","449"
"","Pondy","293","0","6.5","6.8","-0.3","32"
"ER","Bihar","2866","150","57.0","54.8","-0.1","250"
"","DVC","2520","0","58.2","-24.0","0.4","200"
"","Jharkhand","929","0","18.7","9.1","1.2","160"
"","Odisha","3803","0","85.7","24.8","1.6","280"
"","West Bengal","6769","0","148.5","41.4","1.8","300"
"","Sikkim","92","0","0.9","1.6","-0.6","20"
"NER","Arunachal Pradesh","107","1","2.0","1.6","0.4","36"
"","Assam","1316","36","22.9","14.6","3.5","187"
"","Manipur","145","1","2.4","2.0","0.4","27"
"","Meghalaya","289","0","4.8","4.1","-0.2","99"
"","Mizoram","80","1","1.3","1.0","0.3","29"
"","Nagaland","102","1","2.0","1.5","0.5","59"
"","Tripura","228","1","3.5","0.8","0.8","78"
