"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","3.32","13.15","11.32","27.79","45.06","27.15"
"SR GRID","0.00","3.32","13.15","11.32","27.79","45.06","B. Frequency Profile (%)27.15"
