"","NR","WR","SR","ER","NER"
"Schedule(MU)","104.1","-82.4","48.7","-70.9","1.1"
"Actual(MU)","133.5","-100.1","49.4","-72.1","1.7"
"O/D/U/D(MU)","29.4","-17.7","0.7","-1.3","0.6"
