"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","42465","47617","34701","17447","2267","144497"
"Peak Shortage (MW)","838","228","1400","200","152","2818"
"Energy Met (MU)","938","1131","819","372","41","3301"
"Hydro Gen(MU)","166","39","46","49","15","316"
"Wind Gen(MU)","8","10","9","----------","----------","26"
