"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","150.6","-204.7","122.4","-73.6","4.6","-0.7"
"Actual(MU)","157.8","-217.6","121.8","-66.7","2.7","-2.0"
"O/D/U/D(MU)","7.2","-12.9","-0.6","6.9","-1.9","-1.3"
