"Share of RES in total generation (%)","5.87","5.91","21.37","0.53","0.06","8.86"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","44.83","16.66","44.01","27.11","40.19","32.27"
