"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","254.4","-258.2","17.3","-19.2","5.5","-0.1"
"Actual(MU)","233.8","-244.4","-0.3","-10.4","9.3","-12.0"
"O/D/U/D(MU)","-20.7","13.8","-17.6","8.8","3.8","-11.9"
