"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","200.2","-183.5","80.5","-98.1","4.9","4.0"
"Actual(MU)","203.9","-188.3","69.2","-98.5","6.8","-6.9"
"O/D/U/D(MU)","3.7","-4.7","-11.3","-0.4","1.9","-10.9"
