"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","2.80","15.50","25.80","44.10","46.30","9.60"
"SR GRID","0.00","2.80","15.50","25.80","44.10","46.30","B. Frequency Profile (%)9.60"
