"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.0","1.4","8.0","31.2","40.7","50.8","8.5"
"SR GRID","0.0","1.4","8.0","31.2","40.7","50.8","8.5"
