"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","128.9","-118.1","46.2","-65.7","8.9","0.2"
"Actual(MU)","127.0","-124.0","48.2","-59.8","8.8","0.2"
"O/D/U/D(MU)","-1.9","-5.9","2.0","6.0","-0.1","0.0"
