"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","43124","45544","36633","17141","2260","144702"
"Peak Shortage (MW)","578","0","0","0","36","614"
"Energy Met (MU)","918","1080","855","332","40","3225"
"Hydro Gen (MU)","112","23","59","25","6","226"
"Wind Gen (MU)","10","22","48","----------","----------","80"
"Solar Gen (MU)*","23.43","20","64.38","0.89","0.04","109"
"Energy Shortage (MU)","11.2","0.0","0.0","0.0","0.3","11.5"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","43955","53342","40263","17320","2294","152634"
"","09:14","10:52","09:08","18:11","17:22","09:14"
