"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","48899","39328","34870","18219","2350","143666"
"Peak Shortage (MW)","2007","19","0","180","150","2356"
"Energy Met (MU)","1160","878","787","389","42","3256"
"Hydro Gen(MU)","351","74","33","77","26","561"
"Wind Gen(MU)","38","70","101","----------","----------","209"
