"Share of RES in total generation (%)","10.69","6.02","21.56","0.45","0.09","9.75"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","33.38","12.25","40.08","9.30","18.29","22.81"
