"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","309.6","-251.3","30.7","-83.7","-1.1","4.2"
"Actual(MU)","313.2","-267.1","40.8","-79.9","-3.7","3.3"
"O/D/U/D(MU)","3.5","-15.9","10.1","3.8","-2.6","-0.9"
