"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","34367","32875","26253","15007","1913","110415"
"Peak Shortage (MW)","220","72","1313","0","85","1690"
"Energy Met (MU)","698","781","595","282","32","2388"
"Hydro Gen(MU)","113","27","69","52","15","277"
"Wind Gen(MU)","4","9","18","----------","----------","30"
