"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","153.7","-130.6","40.8","-64.7","1.4","0.6"
"Actual(MU)","149.7","-144.0","56.3","-62.2","1.8","1.5"
"O/D/U/D(MU)","-4.0","-13.5","15.5","2.5","0.4","0.9"
