"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4821","0","89.3","36.5","0.0","197"
"","Haryana","6371","0","122.9","46.2","3.3","563"
"","Rajasthan","10060","0","208.8","69.7","4.5","605"
"","Delhi","3990","0","69.5","46.6","-0.6","382"
"","UP","9970","4220","242.6","79.9","0.9","321"
"","Uttarakhand","1836","150","36.8","26.0","1.3","173"
"","HP","1362","73","25.7","21.2","0.4","146"
"","J&K","1958","346","42.0","36.5","1.3","309"
"","Chandigarh","243","0","4.4","3.9","0.3","37"
"WR","Chhattisgarh","3153","136","68.6","27.6","0.9","251"
"","Gujarat","11408","0","248.2","56.2","-2.1","642"
"","MP","9766","0","187.6","101.9","1.0","763"
"","Maharashtra","18049","170","370.1","107.1","1.1","694"
"","Goa","373","0","7.8","7.2","0.0","141"
"","DD","251","0","5.6","5.7","-0.1","24"
"","DNH","663","0","15.4","15.2","0.3","40"
"","Essar steel","403","0","8.7","8.4","0.3","140"
"SR","Andhra Pradesh","5808","0","134.2","24.1","1.5","325"
"","Telangana","6311","300","129.0","71.9","2.9","296"
"","Karnataka","8563","300","180.5","29.4","2.9","726"
"","Kerala","3269","125","60.7","42.7","1.9","308"
"","Tamil Nadu","11536","886","253.0","100.3","0.9","356"
"","Pondy","303","0","5.7","5.7","0.0","34"
"ER","Bihar","2662","100","49.8","49.1","0.7","350"
"","DVC","2482","0","56.1","-23.6","-1.6","320"
"","Jharkhand","918","0","21.4","11.5","0.9","100"
"","Odisha","3323","0","64.3","19.2","3.6","330"
"","West Bengal","6315","0","113.4","19.2","2.5","300"
"","Sikkim","105","0","1.7","1.0","0.6","30"
"NER","Arunachal Pradesh","108","5","1.7","1.4","0.4","41"
"","Assam","1140","120","20.5","13.4","1.9","641"
"","Manipur","141","1","1.8","1.8","0.0","46"
"","Meghalaya","335","5","5.0","5.1","-1.1","33"
"","Mizoram","88","1","1.2","1.0","0.2","23"
"","Nagaland","123","2","2.6","1.6","0.8","27"
"","Tripura","192","17","2.6","0.1","0.4","59"
