"Share of RES in total generation (%)","10.53","4.87","20.71","0.33","0.05","9.08"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","31.31","10.08","35.72","8.00","19.57","20.43"
