"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","43592","40953","38017","18301","2492","143355"
"Peak Shortage (MW)","143","0","0","150","180","473"
"Energy Met (MU)","1001","878","875","389","46","3189"
"Hydro Gen(MU)","224","90","63","69","15","461"
"Wind Gen(MU)","6","42","79","----------","----------","126"
"Solar Gen (MU)*","0.30","5.43","11.80","0.04","0.02","18"
