"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","200.3","-182.3","69.6","-93.7","3.9","-2.3"
"Actual(MU)","197.1","-185.7","73.3","-90.2","4.2","-1.3"
"O/D/U/D(MU)","-3.2","-3.4","3.7","3.5","0.3","0.9"
