"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9933","0","226.0","134.1","-0.5","143"
"","Haryana","7816","0","158.4","137.5","-2.6","157"
"","Rajasthan","7315","0","161.6","60.2","1.9","328"
"","Delhi","4561","0","96.8","77.7","-2.2","100"
"","UP","13474","0","277.4","152.5","-1.1","297"
"","Uttarakhand","1727","0","35.9","14.9","-1.0","112"
"","HP","1252","0","26.0","0.0","2.1","146"
"","J&K","1929","432","34.8","15.2","-2.9","118"
"","Chandigarh","269","0","5.5","6.6","-1.1","0"
"WR","Chhattisgarh","3490","0","80.8","17.8","5.4","583"
"","Gujarat","11797","0","264.7","67.5","-2.3","553"
"","MP","6580","0","141.4","81.7","-1.8","359"
"","Maharashtra","15892","0","345.0","125.2","-1.5","439"
"","Goa","406","0","8.6","7.2","0.7","49"
"","DD","351","0","6.7","6.8","-0.1","55"
"","DNH","724","0","16.7","17.0","-0.3","34"
"","Essar steel","539","0","10.9","10.7","0.3","187"
"SR","Andhra Pradesh","6036","0","130.4","15.3","1.4","489"
"","Telangana","6870","0","145.5","83.1","1.3","379"
"","Karnataka","7035","300","140.0","58.1","-0.2","621"
"","Kerala","3321","0","62.8","48.3","0.8","177"
"","Tamil Nadu","12792","0","272.5","117.3","-1.5","761"
"","Pondy","332","0","7.1","7.4","-0.3","22"
"ER","Bihar","3592","0","66.9","67.7","-2.8","180"
"","DVC","2887","0","62.9","-24.4","1.0","190"
"","Jharkhand","1046","0","21.4","15.1","0.4","120"
"","Odisha","4039","0","79.2","25.9","2.4","240"
"","West Bengal","7895","0","154.7","46.2","3.9","310"
"","Sikkim","90","0","1.2","1.2","0.0","29"
"NER","Arunachal Pradesh","104","2","1.9","1.9","-0.1","10"
"","Assam","1445","129","28.1","20.0","2.9","192"
"","Manipur","129","0","1.8","2.1","-0.3","36"
"","Meghalaya","273","0","4.6","-0.7","0.1","274"
"","Mizoram","72","0","1.2","1.0","0.2","70"
"","Nagaland","111","0","1.9","1.8","0.0","15"
"","Tripura","250","0","4.0","3.6","0.5","77"
