"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","185.0","-180.9","72.7","-63.5","-10.5","2.8"
"Actual(MU)","177.4","-185.6","68.3","-49.5","-9.8","0.8"
"O/D/U/D(MU)","-7.6","-4.7","-4.4","13.9","0.7","-2.0"
