"Share of RES in total generation (%)","5.75","7.25","20.46","0.15","0.06","8.57"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","43.32","10.32","34.29","15.23","44.60","25.45"
