"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","42007","35134","30193","14849","1875","124058"
"Peak Shortage (MW)","2345","1308","1875","0","400","5928"
"Energy Met (MU)","958","823","730","306","37","2853"
"Hydro Gen(MU)","321","61","127","78","23","609"
"Wind Gen(MU)","7","28","42","----------","----------","77"
