"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5445","0","102.5","31.2","-0.5","213"
"","Haryana","6257","0","117.7","63.6","-2.9","114"
"","Rajasthan","10159","189","220.3","63.9","1.4","268"
"","Delhi","3952","6","65.1","53.3","-1.0","340"
"","UP","10689","665","231.7","92.2","0.4","461"
"","Uttarakhand","1849","0","33.9","24.4","-0.1","127"
"","HP","1391","0","25.3","19.2","2.4","237"
"","J&K","1995","499","43.4","38.4","-0.5","61"
"","Chandigarh","220","0","3.7","3.4","0.3","36"
"WR","Chhattisgarh","3232","96","72.0","23.4","-1.7","196"
"","Gujarat","12637","22","267.8","52.2","1.6","542"
"","MP","9551","0","187.0","112.9","-1.6","262"
"","Maharashtra","17791","13","355.7","76.5","-2.0","708"
"","Goa","337","0","7.5","6.0","0.9","53"
"","DD","286","0","6.3","5.9","0.4","52"
"","DNH","654","0","15.1","15.2","-0.1","87"
"","Essar steel","371","0","7.3","6.5","0.8","166"
"SR","Andhra Pradesh","5978","0","124.0","10.1","0.5","350"
"","Telangana","5787","0","124.4","86.3","-2.7","392"
"","Karnataka","8609","500","177.3","40.0","1.4","348"
"","Kerala","3213","0","60.1","47.2","0.9","137"
"","Tamil Nadu","12216","0","259.5","124.0","3.9","434"
"","Pondy","279","0","5.7","5.7","0.0","53"
"ER","Bihar","3226","0","64.9","61.1","1.4","0"
"","DVC","2627","80","59.1","-17.8","-1.2","0"
"","Jharkhand","1131","0","31.6","11.7","0.6","0"
"","Odisha","3357","0","60.1","17.7","-0.2","0"
"","West Bengal","5756","0","109.1","24.0","1.5","0"
"","Sikkim","100","0","1.6","1.4","0.2","0"
"NER","Arunachal Pradesh","106","1","2.0","1.4","0.6","40"
"","Assam","1288","21","22.0","15.0","2.6","168"
"","Manipur","155","3","2.5","2.3","0.2","27"
"","Meghalaya","340","4","5.1","5.1","-0.9","61"
"","Mizoram","91","3","1.4","1.1","0.3","38"
"","Nagaland","114","4","2.0","1.5","0.5","37"
"","Tripura","208","2","3.2","-0.8","0.5","32"
