"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","235.3","-268.6","122.6","-96.9","7.5","-0.1"
"Actual(MU)","225.1","-281.3","150.3","-100.4","5.4","-0.9"
"O/D/U/D(MU)","-10.2","-12.7","27.7","-3.5","-2.1","-0.7"
