"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.3","1.3","0.3","91.0","8.7"
"SR GRID","0.0","0.3","1.5","7.4","1.9","89.9","8.2"
