"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.0","0.7","4.2","22.6","27.4","54.9","17.7"
"SR GRID","0.0","0.7","4.2","22.6","27.4","54.9","17.7"
