"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","160.7","-190.3","86.9","-57.8","0.8","0.3"
"Actual(MU)","161.2","-194.3","80.3","-52.4","1.7","-3.5"
"O/D/U/D(MU)","0.5","-4.0","-6.6","5.4","0.9","-3.8"
