"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","47973","42064","35892","17095","2468","145492"
"Peak Shortage (MW)","732","30","0","0","95","857"
"Energy Met (MU)","1044","1023","822","363","45","3296"
"Hydro Gen(MU)","325","29","30","81","27","491"
"Wind Gen(MU)","28","141","133","----------","----------","302"
"Solar Gen (MU)*","0.71","10.79","24.60","1.20","0.02","37"
"Energy Shortage (MU)","8.3","0.0","0.0","0.0","0.8","9.1"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","51294","43863","36812","17619","2580","150352"
